Paper,Clade.2,Method,Taxon,EBM.ref.sp,BM.g,mature,sex,FC,FL,Living
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV B19058,,,,103.8,240.1,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV R6947,,,,105.3,249.5,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV R6947,,,,104.6,245.8,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV B12822,,,,88.3,220.5,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV B12822,,,,87.2,219.6,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV B12823,,,,92.6,225.1,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV B12823,,,,91.7,224.8,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV R4240,,,,97,228.6,1
Chan2017,Casuaridae,Physical,Dromaius_novaehollandiae,NMV R4240,,,,97.7,229.8,1
Chan2017,Casuaridae,Physical,Dromaius_ater,NMV P28816BB,,,,66.3,159.7,1
Chan2017,Casuaridae,Physical,Dromaius_ater,NMV P28816PP,,,,62.9,154.8,1
Chan2017,Casuaridae,Physical,Dromaius_ater,NMV P28816EE,,,,70.2,160.5,1
Chan2017,Casuaridae,Physical,Dromaius_ater,NMV P158629,,,,69.9,163.4,1
Chan2017,Casuaridae,Physical,Dromaius_baudinianus,NMV P150272,,,,82.5,177.3,1
Chan2017,Casuaridae,Physical,Dromaius_baudinianus,NMV P150273,,,,78.9,182.2,1
Chan2017,Casuaridae,Physical,Casuarius_casuarius,NMV R2862,,,,80.7,212.8,1
Chan2017,Casuaridae,Physical,Casuarius_casuarius,NMV R2862,,,,81.7,211.8,1
Chan2017,Casuaridae,Physical,Casuarius_casuarius,NMV B13452,,,,101.9,250.9,1
Chan2017,Casuaridae,Physical,Casuarius_casuarius,NMV B13452,,,,102.5,250.5,1
Chan2017,Casuaridae,Physical,Casuarius_casuarius,NMV B12907,,,,96,232.4,1
Chan2017,Casuaridae,Physical,Casuarius_casuarius,NMV B12907,,,,95.7,235.9,1
Chan2017,Aepyornithidae,Physical,Mullerornis_agilis,NMV P32907,,,,123.1,259.5,1
Chan2017,Aepyornithidae,Physical,Aepyornis_maximus,NMV P15151,,,,259.3,446,1
Chan2017,Aepyornithidae,Physical,Aepyornis_hildebranti,NMV P33062,,,,181.5,288,1
Chan2017,Dinornithidae,Physical,Dinornis_robustus,SAM P43201,,,,150.6,272.9,1
Chan2017,Dinornithidae,Physical,Dinornis_robustus,NMV P7863,,,,228.6,408,1
Chan2017,Dinornithidae,Physical,Dinornis_robustus,MNZ S39961,,,,190.7,344.3,1
Chan2017,Dinornithidae,Physical,Dinornis_robustus,MNZ S40342,,,,156.3,321,1
Chan2017,Dinornithidae,Physical,Dinornis_robustus,MNZ S39946pt4,,,,144.1,282,1
Chan2017,Megalapterygidae,Physical,Megalapteryx_didinus,AIM LB5909,,,,85.7,244.3,1
Chan2017,Megalapterygidae,Physical,Megalapteryx_didinus,AIM LB5909,,,,86.4,244.3,1
Chan2017,Emeidae,Physical,Anomalopteryx_didiformis,NMV P32875,,,,93.2,223.5,1
Chan2017,Emeidae,Physical,Anomalopteryx_didiformis,NMV P32694,,,,107.7,249.1,1
Chan2017,Emeidae,Physical,Anomalopteryx_didiformis,NMV P32864,,,,90.8,220.2,1
Chan2017,Emeidae,Physical,Pachyornis_elephantopus,SAM P43210,,,,177.9,312.7,1
Chan2017,Emeidae,Physical,Pachyornis_elephantopus,SAM P283,,,,132.1,258,1
Chan2017,Emeidae,Physical,Pachyornis_elephantopus,SAM P2856,,,,157.3,289.2,1
Chan2017,Emeidae,Physical,Pachyornis_elephantopus,SAM P42758,,,,141.8,244.6,1
Chan2017,Emeidae,Physical,Pachyornis_elephantopus,SAM P42776,,,,158.8,285.9,1
Chan2017,Emeidae,Physical,Pachyornis_geranoides,AIM ?,,,,96.8,190.6,1
Chan2017,Emeidae,Physical,Euryapteryx_curtusgravis,SAM P284,,,,132.4,263,1
Chan2017,Emeidae,Physical,Euryapteryx_curtusgravis,SAM P42752,,,,144.1,260.1,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB12862,,,,95.5,197.4,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB12862,,,,101.9,190.7,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB6255,,,,81.2,176.1,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB6255,,,,80.6,177.5,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB12861,,,,71.6,165.6,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB12861,,,,70.5,165.8,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB9748,,,,105.6,205.7,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB13983,,,,99.4,186,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB6243,,,,125,229.9,1
Chan2017,Emeidae,Physical,Euryapteryx_curtuscurtus,AIM LB6242,,,,121.6,220.8,1
Chan2017,Emeidae,Physical,Emeus_crassus,SAM P269,,,,117.8,239.4,1
Chan2017,Emeidae,Physical,Emeus_crassus,SAM P273/4,,,,125.2,271.2,1
Chan2017,Emeidae,Physical,Emeus_crassus,SAM P273/4,,,,135.6,275.9,1
Chan2017,Emeidae,Physical,Emeus_crassus,SAM P270,,,,114.3,244.4,1
Chan2017,Emeidae,Physical,Emeus_crassus,SAM P287,,,,103.6,239.2,1
Chan2017,Emeidae,Physical,Emeus_crassus,SAM P288,,,,115.6,221.2,1
Chan2017,Gastornithidae,Physical,Diatryma,USNM V15118,,,,171,339.3,1
Chan2017,Gastornithidae,Physical,Diatryma,USNM V15118,,,,172.8,341.3,1
Chan2017,Dromornithidae,Physical,Dromornis_stirtoni,SAM P22830 (cast),,,,270,424.3,1
Chan2017,Dromornithidae,Physical,Dromornis_australis,SAM P17107 (cast),,,,172,281.5,1
Chan2017,Dromornithidae,Physical,Genyornis_newtoni,SAM P13878,,,,236,346.7,1
Chan2017,Dromornithidae,Physical,Genyornis_newtoni,SAM P13564,,,,229.8,339,1
Chan2017,Dromornithidae,Physical,Genyornis_newtoni,SAM P17001,,,,206.1,331.7,1
Chan2017,Dromornithidae,Physical,Genyornis_newtoni,SAM P17002,,,,212.8,,1
Chan2017,Dromornithidae,Physical,Genyornis_newtoni,SAM P17003,,,,,328.3,1
Chan2017,Dromornithidae,Physical,Genyornis_newtoni,SAM P17004,,,,210.2,316.7,1
Chan2017,Dromornithidae,Physical,Genyornis_newtoni,SAM P17004,,,,212.6,323.7,1
Chan2017,Anatidae,Physical,Chenonetta_finschi,AIM LB12942,,,,22.1,68.6,1
Chan2017,Anatidae,Physical,Chenonetta_finschi,AIM LB12942,,,,22.8,66.5,1
Chan2017,Anatidae,Physical,Chenonetta_finschi,AIM LB686,,,,20.7,64.3,1
Chan2017,Anatidae,Physical,Cnemiornis_calcitrans,SAM P160495,,,,73.3,160,1
Chan2017,Anatidae,Physical,Cnemiornis_gracilis,MNZ S35683,,,,58.5,134.3,1
Chan2017,Anatidae,Physical,Cnemiornis_gracilis,MNZ S35683,,,,61.5,130.9,1
Chan2017,Anatidae,Physical,Thambetochen_chauliodous,USNM PAL389085,,,,44.1,103.8,1
Chan2017,Anatidae,Physical,Thambetochen_chauliodous,USNM PAL384034,,,,43.6,102.5,1
Chan2017,Anatidae,Physical,Thambetochen_chauliodous,USNM PAL389059,,,,41.8,101.5,1
Chan2017,Anatidae,Physical,Thambetochen_xanion,USNM PAL426098,,,,34.3,92.1,1
Chan2017,Anatidae,Physical,Ptaiochen_pau,USNM PAL322649,,,,35.6,86.9,1
Chan2017,Anatidae,Physical,Ptaiochen_pau,USNM PAL322649,,,,36.8,88.3,1
Chan2017,Megapodidae,Physical,Megapodius_amissus,MNZ S38255,,,,27.4,76.5,1
Chan2017,Megapodidae,Physical,Megapodius_amissus,MNZ S37457,,,,23.1,73.7,1
Chan2017,Megapodidae,Physical,Megavitiornis_altirostris,MNZ S37392,,,,50.7,158.8,1
Chan2017,Megapodidae,Physical,Megavitiornis_altirostris,MNZ S37390,,,,48.7,149.2,1
Chan2017,Aptornithidae,Physical,Aptornis_otidiformis,AIM LB3621,,,,63.7,164.4,1
Chan2017,Aptornithidae,Physical,Aptornis_otidiformis,AIM LB5871,,,,59.7,148.7,1
Chan2017,Aptornithidae,Physical,Aptornis_defossor,AIM LB566,,,,67.1,176.8,1
Chan2017,Rhynochetidae,Physical,Rhynochetos_jubatus,AIM LB 8608,,,,20.8,69.6,1
Chan2017,Rhynochetidae,Physical,Rhynochetos_jubatus,AIM LB 8608,,,,20.5,69.4,1
Chan2017,Rhynochetidae,Physical,Rhynochetos_jubatus,AIM LB8466,,,,19.2,68.4,1
Chan2017,Rhynochetidae,Physical,Rhynochetos_jubatus,AIM LB8466,,,,18.7,68.1,1
Chan2017,Rallidae,Physical,Capellirallus_karamu,MNZ S34036,,,,12.5,48.4,1
Chan2017,Rallidae,Physical,Capellirallus_karamu,MNZ S23241,,,,12.8,47.8,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB14184,,,,26.8,92.9,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB14186,,,,27.1,95.1,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB14188,,,,27.7,84.7,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB14185,,,,30.2,91.6,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB14185,,,,29.9,90.1,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB14382,,,,29.6,92.6,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB103,,,,32.3,102.7,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB103,,,,32.9,103,1
Chan2017,Rallidae,Physical,Diaphorapteryx_hawkinsi,AIM LB12890,,,,28.8,93.3,1
Chan2017,Rallidae,Physical,Cabalaus_modestus,AIM LB14269,,,,9.1,33.2,1
Chan2017,Rallidae,Physical,Cabalaus_modestus,MNZ S27195,,,,8,30.2,1
Chan2017,Rallidae,Physical,Cabalaus_modestus,MNZ S27195,,,,7.2,28.2,1
Chan2017,Rallidae,Physical,Gallirallus_australisscotti,NMV B9023,,,,19.3,73.2,1
Chan2017,Rallidae,Physical,Gallirallus_australisscotti,NMV B9020,,,,18.2,70.4,1
Chan2017,Rallidae,Physical,Gallirallus_australisscotti,NMV B9022,,,,20.2,76.7,1
Chan2017,Rallidae,Physical,Gallirallus_australisscotti,NMV B9024,,,,18.7,71.2,1
Chan2017,Rallidae,Physical,Gallirallus_australisaustralis,NMV B33824,,,,18.8,70.7,1
Chan2017,Rallidae,Physical,Gallirallus_australisaustralis,NMV B33824,,,,19.9,70.9,1
Chan2017,Rallidae,Physical,Gallirallus_dieffenbachi,MNZ S31762,,,,14.8,54.5,1
Chan2017,Rallidae,Physical,Gallirallus_dieffenbachi,MNZ S32092,,,,14.1,53.8,1
Chan2017,Rallidae,Physical,Gallirallus_owstoni,USNM 501068,,,,12.4,51,1
Chan2017,Rallidae,Physical,Gallirallus_owstoni,USNM 501067,,,,12.5,50.4,1
Chan2017,Rallidae,Physical,Gallirallus_wakensis,USNM 289267,,,,10.2,36.2,1
Chan2017,Rallidae,Physical,Gallirallus_wakensis,USNM 289255,,,,10.7,38.8,1
Chan2017,Rallidae,Physical,Gallirallus_wakensis,USNM 289256,,,,9.6,36.6,1
Chan2017,Rallidae,Physical,Gallirallus_wakensis,USNM 289247,,,,10,37.9,1
Chan2017,Rallidae,Physical,Habroptila_wallacii,USNM 557027,,,,21,77.3,1
Chan2017,Rallidae,Physical,Habroptila_wallacii,USNM 560792,,,,20.3,83.9,1
Chan2017,Rallidae,Physical,Gallinula_mortierii,NMV B5226,,,,22.2,77.2,1
Chan2017,Rallidae,Physical,Gallinula_mortierii,NMV B5226,,,,24.8,77.1,1
Chan2017,Rallidae,Physical,Gallinula_hodgenorum,MNZ S35511,,,,14.4,55.8,1
Chan2017,Rallidae,Physical,Gallinula_hodgenorum,MNZ S35511,,,,14.7,55.1,1
Chan2017,Rallidae,Physical,Gallinula_hodgenorum,MNZ S35578,,,,13.4,56.3,1
Chan2017,Rallidae,Physical,Fulica_chathamensis,AIM LB14193,,,,24.1,72.4,1
Chan2017,Rallidae,Physical,Fulica_chathamensis,AIM LB14193,,,,28.3,83.7,1
Chan2017,Rallidae,Physical,Fulica_chathamensis,AIM LB14383,,,,25.9,81.4,1
Chan2017,Rallidae,Physical,Porphyrio_hochstetteri,AIM LB675,,,,33.5,101.6,1
Chan2017,Rallidae,Physical,Porphyrio_hochstetteri,AIM LB675,,,,33.9,100.9,1
Chan2017,Rallidae,Physical,Porphyrio_hochstetteri,AIM LB09222,,,,33.2,104.1,1
Chan2017,Rallidae,Physical,Porphyrio_mantelli,MNZ S22139,,,,37.9,119.5,1
Chan2017,Rallidae,Physical,Porphyrio_mantelli,MNZ S22395,,,,36.6,119.6,1
Chan2017,Rallidae,Physical,Porphyrio_mantelli,MNZ S22258,,,,35.8,106.5,1
Chan2017,Rallidae,Physical,Atlantisia_podarces,USNM PAL175878,,,,17.6,65.1,1
Chan2017,Rallidae,Physical,Atlantisia_podarces,USNM PAL175879,,,,16.9,67.9,1
Chan2017,Rallidae,Physical,Atlantisia_podarces,USNM PAL175880,,,,16.9,66.2,1
Chan2017,Rallidae,Physical,Atlantisia_rogersi,USNM 319151,,,,6.4,25.4,1
Chan2017,Rallidae,Physical,Atlantisia_rogersi,USNM 343633,,,,6.5,25.5,1
Chan2017,Rallidae,Physical,Atlantisia/Mundia_elpenor,USNM PAL169870,,,,8.6,33.5,1
Chan2017,Rallidae,Physical,Atlantisia/Mundia_elpenor,USNM PAL169890,,,,9,36.2,1
Chan2017,Rallidae,Physical,Porzana_astrictocarpus,USNM PAL175893,,,,6.6,27.9,1
Chan2017,Rallidae,Physical,Porzana_astrictocarpus,USNM PAL175893,,,,6.5,25.7,1
Chan2017,Rallidae,Physical,Porzana_astrictocarpus,USNM PAL175927,,,,7.1,25.3,1
Chan2017,Rallidae,Physical,Porzana_astrictocarpus,USNM PAL175895,,,,7.3,28,1
Chan2017,Rallidae,Physical,Porzana_severnsi,USNM PAL378357/8,,,,9.3,35.9,1
Chan2017,Rallidae,Physical,Porzana_severnsi,USNM PAL378357/8,,,,9.4,35.7,1
Chan2017,Rallidae,Physical,Porzana_severnsi,USNM PAL384584*,,,,9.9,35.1,1
Chan2017,Rallidae,Physical,Porzana_severnsi,USNM PAL378585,,,,9.4,36.3,1
Chan2017,Rallidae,Physical,Porzana_palmeri,USNM PAL289240,,,,7.3,25.8,1
Chan2017,Rallidae,Physical,Porzana_palmeri,USNM PAL346245,,,,7.1,25.5,1
Chan2017,Rallidae,Physical,Porzana_atra,USNM 562788,,,,7.6,34.8,1
Chan2017,Rallidae,Physical,Porzana_atra,USNM 562788,,,,7.9,34.9,1
Chan2017,Rallidae,Physical,Porzana_atra,USNM 605575,,,,8.6,33.7,1
Chan2017,Rallidae,Physical,Porzana_atra,USNM 605575,,,,8.3,33.6,1
Chan2017,Rallidae,Physical,Porzana_atra,USNM 562787,,,,7.5,35.3,1
Chan2017,Rallidae,Physical,Dryolimnas_cuvierialdabranus,USNM 615094,,,,11.4,46.9,1
Chan2017,Columbidae,Physical,Raphus_cuculatus,MNZ S38986,,,,58.2,156.3,1
Chan2017,Columbidae,Physical,Raphus_cuculatus,NMV P204245,,,,56.8,152.1,1
Chan2017,Columbidae,Physical,Pezophaps_solitaria,USNM V7122,,,,67,179.4,1
Chan2017,Columbidae,Physical,Pezophaps_solitaria,USNM V7122,,,,65.8,182.1,1
Chan2017,Threskiornithidae,Physical,Apteribis_brevis,USNM PAL378342,,,,19.3,62.7,1
Chan2017,Psittacidae,Physical,Strigops_habroptilus,NMV 56216,,,,26.5,82.2,1
Chan2017,Phorusrhacidae,Physical,Psilopterus_lemoinei,MPM-PV3511,,,,47.2,152.9,1
Chan2017,,Physical,Eoraptor lunensis,PVSJ 512,,,,62,154,0
Chan2017,,Physical,Herrerasaurus ischigualastensis,PVL 2566,,,,169.5,482,0
Chan2017,,Physical,Herrerasaurus ischigualastensis,PVSJ 373,,,,105.5,354,0
Chan2017,,Physical,Herrerasaurus ischigualastensis,MACN 18.060,,,,93,280.6,0
Chan2017,,Physical,Herrerasaurus ischigualastensis,PVL 2054,,,,146,370,0
Chan2017,,Physical,Herrerasaurus ischigualastensis,MLP 61-VIII-2-3,,,,120,336,0
Chan2017,,Physical,Staurikosaurus pricei,MCZ 1669,,,,69,220,0
Chan2017,,Physical,Carnotaurus sastrei,MACN-CH 894,,,,325,1018,0
Chan2017,,Physical,Elaphrosaurus bambergi,HMN Gr. S. 38-44,,,,167,529,0
Chan2017,,Physical,Genusaurus sisteronicus,MNHN Bev 1,,,,114,390,0
Chan2017,,Physical,Coelophysis longicollis,AMNH 2704,,,,50.5,217,0
