Clade.1,Clade.2,Clade.3,Sec_Ref,Primary_Ref,Method,Taxon,EBM.ref.sp,Aves,BM.g,Pneumatic,BM.Qual,Meas.sp,HumerusLen,HumerusCirc,FemurCirc,FemurLen,TibulaLen,TibiaCirc,TarsusLen,TarusCirc,Sex,Comments,Living,humerus_diameter_(mm),tarsus_diameter_(mm),coracoid_HAF_(mm),coracoid_HAF_(mm),coracoid_max_length
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Larus_cachinnans,NMNSAS_1454,Y,1111.9,,,,124.3,,,56.2,102.2,,63.7,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_pelagicus,MVZ_60287,Y,1843.95,,,,125.8,,,56.2,93.3,,52.7,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_pelagicus,UWBM_52121,Y,1843.95,,,,130.5,,,56.2,97.8,,54.5,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Phalacrocorax_carbo,Unknown,Y,2529,,,,,,,56.2,100.1,,60.4,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Phalacrocorax_carbo,Unknown,Y,2529,,,,,,,56.2,103.2,,62.1,,,,1,,,,,
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Egretta_sacra,YPM_103088,Y,383,,,,99.84,19.36,12.61,56.16,106.3,,76.01,10.76,F,,1,4.99,3.01,5.74,3.32,42.82
Neognathae,Gruiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Fulica_americana,YPM_102245,Y,724,,,,74.81,15.57,17.61,56.15,100.23,,59.68,22.31,M,,1,3.76,3.96,6.01,4.03,34.75
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Branta_bernicla,MVZ_53971,Y,1277.9,,,,116.8,,,56.1,95.1,,52.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Mergus_merganser,Unknown,Y,1451,,,,,,,56.1,93.4,,54.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Melanitta_fusca,Unknown,Y,1800.2,,,,,,,56.1,91.2,,48.2,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Melanitta_fusca,Unknown,Y,1800.2,,,,,,,56.1,92.7,,49.5,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,EP_195,Y,2529,,,,149.7,,,56.1,98.2,,59.8,,,,1,,,,,
Neognathae,Gruiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Rallus_longirostris,YPM_109055,Y,322,,,,57.52,10.49,12.03,56.08,80.88,,52.08,9.77,M,,1,3.56,3.32,4.43,3.1,28.14
Neognathae,Pelecaniformes,Threskiornithidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Eudocimus_ruber,MCZ_7446,Y,660.1,,,,89,,,56,115,,81,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Lophonetta_specularoides,MCZ_3053,Y,1019.9,,,,95,,,56,87,,49,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Larus_smithsonianus,MVZ_19055,Y,1091,,,,122.6,,,56,102.8,,61,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Tadorna_tadorna,Unknown,Y,1146.8,,,,,,,56,100.6,,64.5,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Mergus_merganser,Unknown,Y,1451,,,,,,,56,92.2,,51,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Mergus_merganser,Unknown,Y,1451,,,,,,,56,93.8,,53.5,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_penicillatus,MVZ_157666,Y,2224.24,,,,134.1,,,56,108.9,,60.6,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Cairina_moschata,MVZ_132911,Y,2415.8,,,,103.6,,,56,91.2,,53.7,,,,1,,,,,
Neognathae,Ciconiiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Egretta_ibis,ROM_93060,Y,385,0,,,95.05,17.85,14.1,55.95,122.2,13.4,,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Branta_bernicla,YPM_110372,Y,1230,,,,116.36,21.38,17.67,55.95,101.65,,58.13,15.64,F,,1,7.86,4.11,8.05,6.28,50.99
Neognathae,Columbiformes,Columbidae,Brinkworth_et_al_2023,"Bohmer_et_al.,_2019._.Proc.R.soc.B",Physical,Columba_livia,MNHN_ZO_1876642,Y,354.2,,,,,,,55.93000009,78.51000048,,43.23000044,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Egretta_thula,MVZ_51379,Y,371,,,,97.5,,,55.9,132.9,,96.6,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_urile,UWBM_48618,Y,2117.66,,,,124.4,,,55.9,97.5,,,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_penicillatus,MVZ_151578,Y,2224.24,,,,133.4,,,55.9,108.5,,61.1,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Gavia_immer,MCZ_7019,Y,4956.8,,,,180,,,55.9,135,,86.3,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Gavia_immer,MCZ_7941,Y,4956.8,,,,181,,,55.9,138,,88.5,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Gavia_immer,MCZ_7942,Y,4956.8,,,,194,,,55.9,140,,89.2,,,,1,,,,,
Neognathae,Falconiformes,Falconidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Falco_femoralis,NHMLAC_unknown,Y,335.8,,,,67.93,,,55.88,73.87,,49.25,,,,1,,,,,
Neognathae,Gruiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Fulica_americana,YPM_102167,Y,560,,,,73.5,14.18,15.04,55.88,97.64,,56.77,17.09,F,,1,4.19,4.28,5.77,3.87,33.34
Neognathae,Gruiformes,Rallidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Gallirallus_owstoni,NHMLAC_unknown,Y,226.03,,,,46.77,,,55.85,77.28,,50.83,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Mergus_merganser,Unknown,Y,1451,,,,,,,55.8,93.6,,53.5,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,MVZ_143257,Y,2529,,,,147,,,55.8,97.5,,59.9,,,,1,,,,,
Neognathae,Falconiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Buteo_platypterus,ROM_74193,Y,530,1,,,,,18.1,55.75,79.6,16.75,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Tadorna_tadorna,USNM_614125,Y,1146.8,,,,108.8,,,55.7,98.2,,56,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Branta_hutchinsii,YPM_103258,Y,2180,,,,111.85,22.81,16.68,55.67,101.89,,65.56,13.9,M,,1,7.21,4.5,8.63,5.32,48.52
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Egretta_sacra,UWBM_42635,Y,502,,,,99.7,,,55.6,106.3,,74.5,,,,1,,,,,
Neognathae,Suliformes,Anhingidae,Brinkworth_et_al_2023,"Owre_O.T.,_1967._Orn.Mono,_6:_1138.",Physical,Anhinga_anhinga,Unknown,Y,1235,,,,124.4,,,55.6,89.2,,41.2,,,,1,,,,,
Neognathae,Charadriiformes,Scolopacidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Numenius_americanus,Unknown,Y,583.9,,,,95.33,,,55.59,105.48,,85.49,,,,1,,,,,
Neognathae,Pelecaniformes,Threskiornithidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Plegadis_chihi,Unknown,Y,616.9,,,,87.95,,,55.59,125.33,,95.42,,,,1,,,,,
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Syrigma_sibilatrix,YPM_104163,Y,463,,,,101.49,19.4,16.66,55.58,118.64,,87.97,13.5,F,,1,5.22,2.87,6.29,4.07,43.26
Neognathae,Charadriiformes,Charadriidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Pluvialis_squatarola,Unknown,Y,250,,,,54.72,,,55.57,116.11,,104.14,,,,1,,,,,
Neognathae,Suliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Phalacrocorax_auritus,YPM_105867,Y,1808,,,,147,26.28,24.96,55.55,100.41,,60.52,26.2,M,,1,9.6,6.7,9.49,6.21,72.13
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Melanitta_fusca,YPM_105525,Y,1732,,,,97.98,19.63,18.77,55.54,92.84,,47.58,15.02,F,,1,7.68,4.7,7.88,5.93,55.65
Neognathae,Gruiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Fulica_americana,YPM_109179,Y,724,,,,74.71,16.9,14.89,55.53,101.48,,59.73,10.01,M,,1,4.23,3.55,5.98,4.11,34.38
Neognathae,Charadriiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Haematopus_unicolor,ROM_116406,Y,720,0,,,85.3,18,15,55.5,96.7,13,,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Tadorna_ferruginea,YIO_63528,Y,1235,,,,,,,55.5,,,,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_magellanicus,MACN_54414,Y,1483.44,,,,117.9,,,55.5,90.1,,51.7,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Gavia_immer,MCZ_7921,Y,4956.8,,,,193,,,55.5,146,,91.1,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Egretta_garzetta,NMNSAS_1054,Y,312,,,,95.7,,,55.4,131.3,,94.4,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Egretta_sacra,UWBM_42812,Y,502,,,,97,,,55.4,104.2,,72.4,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Tadorna_tadorna,Unknown,Y,1146.8,,,,,,,55.4,95.6,,55.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Dendrocygna_autumnalis,MVZ_85521,Y,755.3,,,,102.1,,,55.3,96.6,,59.6,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Tadorna_tadorna,USNM_555155,Y,1146.8,,,,106.2,,,55.3,94.8,,55.4,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Melanitta_fusca,Unknown,Y,1800.2,,,,,,,55.3,90.9,,49.3,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_pelagicus,MVZ_19088,Y,1843.95,,,,122.7,,,55.3,96,,52.3,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_penicillatus,MVZ_175975,Y,2224.24,,,,131.7,,,55.3,108.2,,60.3,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,EP_198,Y,2529,,,,145.7,,,55.3,98.5,,60.5,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,YIO_65200,Y,2529,,,,,,,55.3,,,,,,,1,,,,,
Neognathae,Gaviiformes,Gaviidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Gavia_immer,MCZ_7950,Y,4956.8,,,,184,,,55.3,140,,88.6,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Melanitta_fusca,Unknown,Y,1800.2,,,,97.33,,,55.27,90.65,,47.74,,,,1,,,,,
Neognathae,Strigiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Asio_capensis,YPM_105574,Y,334,,,,90.49,14.28,12.93,55.25,89.99,,55.84,12.53,M,,1,5.25,4.97,4.74,3.97,37.38
Neognathae,Gruiformes,,Campione_et_al_(2014),Campione_et_al_(2014),Physical,Fulica_americana,ROM_126627,Y,550,0,,,71.55,13.15,14.9,55.2,100.3,11.6,,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_urile,UWBM_50611,Y,2117.66,,,,119.1,,,55.2,96.5,,50.9,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_penicillatus,MVZ_41146,Y,2224.24,,,,132.7,,,55.2,110.2,,59.9,,,,1,,,,,
Neognathae,Gruiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Rallus_longirostris,YPM_109056,Y,257,,,,55.34,9.28,12.22,55.18,79.33,,50.99,8.94,F,,1,2.85,2.97,4.35,2.84,28.2
Neognathae,Charadriiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Haematopus_ater,YPM_104150,Y,724,,,,88.65,20.47,18.62,55.1,92.92,,63.09,13.64,F,,1,6.27,4.13,7.49,4.91,42.92
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Mergus_merganser,Unknown,Y,1451,,,,,,,55.1,92.1,,52.5,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,UWBM_46258,Y,2529,,,,151.6,,,55.1,96.5,,58.5,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,YIO_65125,Y,2529,,,,147,,,55.1,97.4,,56.8,,,,1,,,,,
Neognathae,Gruiformes,Rallidae,Chan_(2017),Chan_(2017),Physical,Gallinula_hodgenorum,MNZ_S35511,Y,,,,,,,14.7,55.1,,,,,,,1,,,,,
Neognathae,Suliformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Phalacrocorax_carbo,YPM_103839,Y,2283,,,,145.13,22.21,24.55,55.07,101.95,,59.18,26.11,M,,1,11.45,6.64,10.22,5.56,73.98
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Phalacrocorax_pelagicus,NHMLAC_unknown,Y,1843.95,,,,120.34,,,55.05,92.98,,51.92,,,,1,,,,,
Neognathae,Suliformes,Sulidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Sula_nebouxii,NHMLAC_unknown,Y,1520.1,,,,170.5,,,55.03,85.72,,51.35,,,,1,,,,,
Neognathae,Suliformes,Anhingidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Anhinga_anhinga,Unknown,Y,1235,,,,124.35,,,55.01,84.25,,39.82,,,,1,,,,,
Neognathae,Cuculiformes,Cuculidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Geococcyx_californianus,MCZ_1495,Y,376,,,,47,,,55,85,,63,,,,1,,,,,
Neognathae,Pelecaniformes,Threskiornithidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Eudocimus_ruber,MCZ_6987,Y,660.1,,,,90,,,55,115,,78,,,,1,,,,,
Neognathae,Pelecaniformes,Threskiornithidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Eudocimus_ruber,MCZ_3450,Y,660.1,,,,90,,,55,115,,81,,,,1,,,,,
Neognathae,Charadriiformes,Laridae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Larus_glaucoides,MCZ_2843,Y,693.3,,,,118,,,55,99,,60,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Zeffer_et_al.,_2003._Bio.J.Linn.Soc",Physical,Mergus_merganser,Unknown,Y,1451,,,,,,,55,90.3,,50.9,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Melanitta_fusca,MCZ_6956,Y,1800.2,,,,96,,,55,90,,47,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_varius,MVZ_143268,Y,1940.7,,,,141.3,,,55,99.2,,62.1,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,NMNSVP_132,Y,2529,,,,145.4,,,55,95.1,,59.2,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Bubulcus_ibis,NHMLAC_unknown,Y,366,,,,91.75,,,54.96,116.28,,75.53,,,,1,,,,,
Neognathae,Accipitriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Buteo_platypterus,YPM_111225,Y,420,,,,73.13,17.54,14.98,54.95,77.77,,50.78,13.41,M,,1,5.61,4.08,5.06,3.92,32.71
Neognathae,Cuculiformes,Cuculidae,Brinkworth_et_al_2023,"Field_&_Hsiang,_2018._BMC.Evol.Biol.",Physical,Geococcyx_californianus,YPM_5920,Y,376,,,,,,,54.94,85.2,,64.08,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Anas_poecilorhyncha,YPM_102621,Y,1156,,,,100.5,26.19,16.35,54.91,96.56,,46.81,12.7,M,,1,9.84,5,7.87,6.53,56
Neognathae,Charadriiformes,Scolopacidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Numenius_arquata,MCZ_2108,Y,803,,,,94.4,,,54.9,106.1,,85.4,,,,1,,,,,
Neognathae,Suliformes,Sulidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Sula_variegata,MCZ_6959,Y,1432.5,,,,153,,,54.9,78.5,,46.6,,,,1,,,,,
Neognathae,Ciconiiformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Mesembrinibis_cayennensis,YPM_109833,Y,576,,,,88.56,24.98,20.4,54.82,100.42,,62.89,15.94,F,,1,5.88,5.89,7.61,6.55,44.67
Neognathae,Psittaciformes,Psittacidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Amazona_farinosa,MCZ_3062,Y,626,,,,66.7,,,54.8,77.3,,25.8,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Egretta_caerulea,MVZ_126087,Y,338.6,,,,98,,,54.7,136.9,,99.6,,,,1,,,,,
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Egretta_sacra,UWBM_42787,Y,502,,,,98.5,,,54.7,101.9,,72.4,,,,1,,,,,
Neognathae,Suliformes,Phalacrocoracidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Phalacrocorax_carbo,UWBM_62870,Y,2529,,,,147.8,,,54.7,95.8,,57.9,,,,1,,,,,
Neognathae,Galliformes,Phasianidae,Brinkworth_et_al_2023,"Bell_et_al.,_2021._Front.EarthSci.",Physical,Bambusicola_fytchii,NHMLAC_unknown,Y,313.7,,,,45.68,,,54.69,70.73,,45.14,,,,1,,,,,
Neognathae,Anseriformes,,Field_et_al_(2013),Field_et_al_(2013),Physical,Melanitta_fusca,YPM_109913,Y,1732,,,,96.4,20.42,19.32,54.66,88.73,,46.82,14.41,F,,1,6.85,4.09,7.52,5.79,54.56
Neognathae,Pelecaniformes,Ardeidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Egretta_caerulea,MVZ_83993,Y,338.6,,,,97.8,,,54.6,133,,98.2,,,,1,,,,,
Neognathae,Charadriiformes,Scolopacidae,Brinkworth_et_al_2023,"Gatesy_S.M._&_Middleton_K.M.,_1997._J.Vert.Paleo,_17(2):_306329;Middleton_K.M._&_Gatesy_S.M.,_2000._Zoo.J.Linn.Soc,_128:_149187.",Physical,Numenius_arquata,MCZ_1385,Y,803,,,,95.6,,,54.6,105,,80.8,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Mergus_merganser,USNM_292750,Y,1451,,,,100,,,54.6,90.5,,52.2,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Mergus_merganser,USNM_610716,Y,1451,,,,96.3,,,54.6,92.1,,52.2,,,,1,,,,,
Neognathae,Anseriformes,Anatidae,Brinkworth_et_al_2023,"Watanabe_J.,_2018._Evolution,_72(12):_26322652.",Physical,Mergus_merganser,USNM_432711,Y,1451,,,,97.3,,,54.6,,,,,,,1,,,,,
Neognathae,Charadriiformes,Haematopodidae,Brinkworth_et_al_2023,"HiniFrlog_S._&_Motani_R.,_2010._J.Evol.Biol.,_23:_372385.",Physical,Haematopus_palliatus,Unknown,Y,601.5,,,,81.01,,,54.5,90.95,,58.32,,,,1,,,,,
