Order,Family,Species,JetzTreeName,Humerus_length_mm,Ulna_length_mm,Radius_length_mm,Carpometacarpus_length_mm,Femur_length_mm,Tibiotarsus_length_mm,Tarsometatarsus_length_mm,Spec_no.,Reference,Body_mass_g,Foraging_niche,TrophicEcology,Habitat,Kipps.dist
Suliformes,Sulidae,Morus_bassanus,Morus_bassanus,218,NA,185,90.2,71.8,99.5,58.2,MCZ_3443,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2998.7,Aquatic plunge,Aquatic predator,Marine,300.5
Suliformes,Sulidae,Sula_variegata,Sula_variegata,153,NA,156,71,54.9,78.5,46.6,MCZ_6959,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1432.5,Aquatic plunge,Aquatic predator,Marine,204
Suliformes,Fregatidae,Fregata_aquila,Fregata_aquila,186,NA,238,114,51,67,19,MCZ_1354,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1620,Aquatic aerial,Aquatic predator,Marine,363.8
Pelecaniformes,Ardeidae,Ardea_cocoi,Ardea_cocoi,164,NA,174,82.8,92,228,152,MCZ_3706,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1752.4,Aquatic ground,Aquatic predator,Wetland,147.5
Pelecaniformes,Ardeidae,Ardea_goliath,Ardea_goliath,201,NA,235,107,103,277,208,MCZ_1452,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",4468,Aquatic ground,Aquatic predator,Wetland,184.2
Pelecaniformes,Ardeidae,Ardea_goliath,Ardea_goliath,197,NA,211,96,116,220,167,MCZ_202,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",4468,Aquatic ground,Aquatic predator,Wetland,184.2
Pelecaniformes,Ardeidae,Ardea_herodias,Ardea_herodias,195,NA,221,102,103.5,240,173,MCZ_7038,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2523.4,Aquatic ground,Aquatic predator,Wetland,169.5
Pelecaniformes,Ardeidae,Ardea_herodias,Ardea_herodias,190,NA,207,100,100,238,174,MCZ_1970,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2523.4,Aquatic ground,Aquatic predator,Wetland,169.5
Pelecaniformes,Ardeidae,Ardea_herodias,Ardea_herodias,188,NA,217,101,97.4,242,177,MCZ_2473,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2523.4,Aquatic ground,Aquatic predator,Wetland,169.5
Pelecaniformes,Ardeidae,Botarus_stellaris,Botaurus_stellaris,138,NA,144,77,101,155,99,MCZ_2064,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1319.5,Aquatic ground,Aquatic predator,Wetland,101.2
Pelecaniformes,Ardeidae,Botaurus_lentiginosus,Botaurus_lentiginosus,114,NA,119,67,81,135,94,MCZ_1759,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",706,Aquatic ground,Aquatic predator,Wetland,84.7
Pelecaniformes,Ardeidae,Botaurus_lentiginosus,Botaurus_lentiginosus,113,NA,120,65,83,135,95,MCZ_1499,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",706,Aquatic ground,Aquatic predator,Wetland,84.7
Pelecaniformes,Ardeidae,Botaurus_lentiginosus,Botaurus_lentiginosus,105,NA,112,68,75,130,92,MCZ_1279,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",706,Aquatic ground,Aquatic predator,Wetland,84.7
Pelecaniformes,Ardeidae,Butorides_striata,Butorides_striata,65.9,NA,67.4,34.5,47.8,72,48.5,MCZ_3573,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",201.5,Aquatic ground,Aquatic predator,Wetland,53.2
Pelecaniformes,Ardeidae,Butorides_striata,Butorides_striata,62.1,NA,65.9,34.8,46.8,74.4,46,MCZ_5014,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",201.5,Aquatic ground,Aquatic predator,Wetland,53.2
Pelecaniformes,Ardeidae,Butorides_virescens,Butorides_virescens,72.4,NA,78.2,42,51.4,85,54.4,MCZ_1860,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",201.5,Aquatic ground,NA,NA,NA
Pelecaniformes,Ardeidae,Ardea_alba,Casmerodius_albus,144,NA,166,76,75,195,148,MCZ_6731,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",871.33,Aquatic ground,NA,NA,NA
Pelecaniformes,Ardeidae,Ardea_alba,Casmerodius_albus,155,NA,178,84,83,206,158,MCZ_6954,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",871.33,Aquatic ground,NA,NA,NA
Pelecaniformes,Ardeidae,Egretta_caerulea,Egretta_caerulea,92.4,NA,104.8,52.8,53.1,121.3,91.3,MCZ_6977,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",338.6,Aquatic ground,Aquatic predator,Wetland,98.3
Pelecaniformes,Ardeidae,Egretta_gularis,Egretta_gularis,100.3,NA,108.7,56.6,57,122.5,88.8,MCZ_226,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",312,Aquatic ground,Aquatic predator,Coastal,88.1
Pelecaniformes,Ardeidae,Egretta_thula,Egretta_thula,100.6,NA,114.4,54.6,57,137,96.6,MCZ_7301,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",371,Aquatic ground,Aquatic predator,Wetland,79.8
Pelecaniformes,Ardeidae,Egretta_thula,Egretta_thula,94.1,NA,108.5,53.4,53.6,133.2,90.4,MCZ_7616,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",371,Aquatic ground,Aquatic predator,Wetland,79.8
Pelecaniformes,Ardeidae,Egretta_thula,Egretta_thula,85.9,NA,100.5,47.9,48.4,123,86.9,MCZ_3821,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",371,Aquatic ground,Aquatic predator,Wetland,79.8
Pelecaniformes,Ardeidae,Pilherodius_pileatus,Pilherodius_pileatus,66.9,NA,70.2,36.3,49.5,78.2,52.5,MCZ_3830,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",568.6,Aquatic ground,Aquatic predator,Wetland,71
Pelecaniformes,Ardeidae,Tigrisoma_lineatum,Tigrisoma_lineatum,98.1,NA,107.6,52.5,70.9,122.4,92.6,MCZ_3831,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",813,Aquatic ground,Aquatic predator,Wetland,50.4
Pelecaniformes,Ardeidae,Cochlearius_cochlearius,Cochlearius_cochlearius,99,NA,110,52,68,119,78,MCZ_3517,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",643.2,Aquatic ground,Aquatic predator,Wetland,77.5
Pelecaniformes,Ardeidae,Cochlearius_cochlearius,Cochlearius_cochlearius,93,NA,101,48,65,112,73,MCZ_2201,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",643.2,Aquatic ground,Aquatic predator,Wetland,77.5
Ciconiiformes,Ciconiidae,Ciconia_nigra,Ciconia_nigra,206,NA,246,106,90,267,212,MCZ_6997,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2926,Aquatic ground,Aquatic predator,Woodland,228.3
Ciconiiformes,Ciconiidae,Ciconia_nigra,Ciconia_nigra,202,NA,224,113,86,250,218,MCZ_6747,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2926,Aquatic ground,Aquatic predator,Woodland,228.3
Ciconiiformes,Ciconiidae,Ciconia_nigra,Ciconia_nigra,180,NA,205,112,79,218,178,MCZ_290,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2926,Aquatic ground,Aquatic predator,Woodland,228.3
Ciconiiformes,Ciconiidae,Mycteria_ibis,Mycteria_ibis,158,NA,178,84,83,229,188,MCZ_288,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2155.6,NA,Omnivore,Wetland,188.9
Ciconiiformes,Ciconiidae,Mycteria_ibis,Mycteria_ibis,176,NA,204,96,89,250,211,MCZ_6740,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2155.6,NA,Omnivore,Wetland,188.9
Ciconiiformes,Ciconiidae,Jabiru_mycteria,Jabiru_mycteria,237,NA,262,119,109,370,322,MCZ_1337,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",5996.3,Aquatic ground,Aquatic predator,Grassland,260.8
Ciconiiformes,Ciconiidae,Leptoptilos_crumenifer,Leptoptilos_crumeniferus,238,NA,299,125,105,289,224,MCZ_338,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",6067.87,NA,NA,NA,NA
Ciconiiformes,Ciconiidae,Leptoptilos_dubius,Leptoptilos_dubius,278,NA,373,163,122,356,282,MCZ_337,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",9050,NA,Omnivore,Wetland,328.8
Ciconiiformes,Ciconiidae,Mycteria_americana,Mycteria_americana,NA,NA,NA,NA,92,268,205,MCZ_2180,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329.",2554.5,Aquatic ground,Aquatic predator,Wetland,165.1
Ciconiiformes,Ciconiidae,Mycteria_americana,Mycteria_americana,163,NA,195,92,82,227,186,MCZ_3442,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2554.5,Aquatic ground,Aquatic predator,Wetland,165.1
Ciconiiformes,Ciconiidae,Ephippiorhynchus_asiaticus,Ephippiorhynchus_asiaticus,216,NA,245,107,102,350,301,MCZ_261,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",4100,Aquatic ground,Aquatic predator,Wetland,231.2
Pelecaniformes,Threskiornithidae,Platalea_ajaja,Platalea_ajaja,134,NA,151,74,73,156,109,MCZ_6534,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1490,Aquatic ground,Aquatic predator,Wetland,119.3
Pelecaniformes,Threskiornithidae,Platalea_ajaja,Platalea_ajaja,129,NA,143,69,69,148,99,MCZ_6533,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1490,Aquatic ground,Aquatic predator,Wetland,119.3
Pelecaniformes,Threskiornithidae,Eudocimus_ruber,Eudocimus_ruber,92,NA,101,54,59,127,89,MCZ_7528,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",660.1,Aquatic ground,Aquatic predator,Wetland,94.3
Pelecaniformes,Threskiornithidae,Eudocimus_ruber,Eudocimus_ruber,89,NA,96,52,56,115,81,MCZ_7446,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",660.1,Aquatic ground,Aquatic predator,Wetland,94.3
Pelecaniformes,Threskiornithidae,Eudocimus_ruber,Eudocimus_ruber,92,NA,100,55,57,124,90,MCZ_6741,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",660.1,Aquatic ground,Aquatic predator,Wetland,94.3
Pelecaniformes,Threskiornithidae,Eudocimus_ruber,Eudocimus_ruber,90,NA,97,51,55,115,78,MCZ_6987,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",660.1,Aquatic ground,Aquatic predator,Wetland,94.3
Pelecaniformes,Threskiornithidae,Eudocimus_ruber,Eudocimus_ruber,90,NA,100,51,55,115,81,MCZ_3450,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",660.1,Aquatic ground,Aquatic predator,Wetland,94.3
Pelecaniformes,Threskiornithidae,Eudocimus_ruber,Eudocimus_ruber,91,NA,94,50,58,120,80,MCZ_1378,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",660.1,Aquatic ground,Aquatic predator,Wetland,94.3
Pelecaniformes,Threskiornithidae,Eudocimus_ruber,Eudocimus_ruber,92,NA,93,53,57,115,83,MCZ_326,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",660.1,Aquatic ground,Aquatic predator,Wetland,94.3
Pelecaniformes,Threskiornithidae,Platalea_leucoroidea,Platalea_leucorodia,145,NA,161,80,85,195,149,MCZ_1468,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1868,Aquatic ground,Aquatic predator,Wetland,146
Pelecaniformes,Threskiornithidae,Plegadis_falcinellus,Plegadis_falcinellus,92,NA,99,54,59,133,101,MCZ_6983,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",626.6,Aquatic ground,Aquatic predator,Wetland,104.7
Pelecaniformes,Threskiornithidae,Plegadis_[falcinellus?],Plegadis_falcinellus,95,NA,99,55,54,136,97,MCZ_7288,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",626.6,Aquatic ground,Aquatic predator,Wetland,104.7
Pelecaniformes,Threskiornithidae,Theristicus_melanopis,Theristicus_melanopis,115,NA,122,65,60,112,75,MCZ_206,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1250,NA,Omnivore,Human Modified,156.8
Pelecaniformes,Threskiornithidae,Theristicus_melanopis,Theristicus_melanopis,121,NA,132,66,65,140,99,MCZ_295,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1250,NA,Omnivore,Human Modified,156.8
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_roseus,Phoenicopterus_roseus,206,NA,218,97,90.8,367,351,MCZ_1445,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Wetland,163.9
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_roseus,Phoenicopterus_roseus,193,NA,202,92,85.5,286,269,MCZ_289,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Wetland,163.9
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,188,NA,197,88,85.6,344,327,MCZ_7731,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Coastal,190.5
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,212,NA,221,105,94.9,361,340,MCZ_7572,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Coastal,190.5
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,182,NA,191,87,83,284,262,MCZ_7053,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Coastal,190.5
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,204,NA,215,97,90,352,313,MCZ_6736,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Coastal,190.5
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,180,NA,191,87,78,290,264,MCZ_1939,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Coastal,190.5
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,191,NA,198,93,89,335,321,MCZ_2950,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Coastal,190.5
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus_ruber,Phoenicopterus_ruber,196,NA,208,94,88,347,329,MCZ_2884,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3031.6,Aquatic ground,Aquatic predator,Coastal,190.5
Anseriformes,Anhimidae,Anhima_cornuta,Anhima_cornuta,213,NA,238,106,99,184,126,MCZ_1387,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3150,Herbivore aquatic ground,Herbivore aquatic,Wetland,181.1
Anseriformes,Anhimidae,Anhima_cornuta,Anhima_cornuta,183,NA,181,90,92,166,113,MCZ_6993,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",3150,Herbivore aquatic ground,Herbivore aquatic,Wetland,181.1
Anseriformes,Anhimidae,Chauna_chavaria,Chauna_chavaria,175,NA,192,94,95,177,126,MCZ_307,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2557.6,Herbivore aquatic ground,Herbivore aquatic,Wetland,171.8
Anseriformes,Anatidae,Aix_sponsa,Aix_sponsa,67,NA,51,43,40,62,35,MCZ_7372,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",657.6,NA,Omnivore,Wetland,108.5
Anseriformes,Anatidae,Alopochen_aegyptiaca,Alopochen_aegyptiaca,138,NA,126,83,75,140,87,MCZ_260,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1873,NA,Omnivore,Wetland,143
Anseriformes,Anatidae,Spatula_clypeata,Anas_clypeata,73,NA,58,44.5,49,65,34,MCZ_7105,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",612.56,Aquatic surface,NA,NA,NA
Anseriformes,Anatidae,Anas_platyrhynchos,Anas_platyrhynchos,89,NA,67,56,48,78,43,MCZ_1898,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",843.4,Herbivore aquatic surface,Herbivore aquatic,Wetland,133.5
Anseriformes,Anatidae,Anas_platyrhynchos,Anas_platyrhynchos,74,NA,56,45,41,67,37,MCZ_1914,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",843.4,Herbivore aquatic surface,Herbivore aquatic,Wetland,133.5
Anseriformes,Anatidae,Anas_rubripes,Anas_rubripes,89,NA,70,56,48,75,42,MCZ_2850,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1241,Herbivore aquatic surface,Herbivore aquatic,Wetland,136.5
Anseriformes,Anatidae,Lophonetta_specularoides,Lophonetta_specularioides,95,NA,78,58,56,87,49,MCZ_3053,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1019.9,Aquatic ground,Aquatic predator,Wetland,117.5
Anseriformes,Anatidae,Anser_caerulescens,Chen_caerulescens,138,NA,129,75,69,124,74,MCZ_1883,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2636.15,Herbivore ground,NA,NA,NA
Anseriformes,Anatidae,Anser_erythropus,Anser_erythropus,181,NA,164,104,87,148,85,MCZ_330,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1755.5,Herbivore ground,Herbivore terrestrial,Grassland,195.5
Anseriformes,Anatidae,Anser_fabalis,Anser_fabalis,147,NA,131,83,75,127,74,MCZ_262,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2754.7,Herbivore ground,Herbivore terrestrial,Wetland,225.4
Anseriformes,Anatidae,Aythya_marila,Aythya_marila,79,NA,64,43,44,70,35,MCZ_1471,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1005.4,Aquatic dive,Aquatic predator,Wetland,104.1
Anseriformes,Anatidae,Biziura_lobata,Biziura_lobata,104,NA,88,60,62,108,50,MCZ_2067,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",1928.5,Aquatic dive,Aquatic predator,Wetland,85.9
Anseriformes,Anatidae,Branta_canadensis,Branta_canadensis,185,NA,164,104,89,148,94,MCZ_6738,"Gatesy S.M. & Middleton K.M., 1997. J.Vert.Paleo, 17(2): 306-329;Middleton K.M. & Gatesy S.M., 2000. Zoo.J.Linn.Soc, 128: 149-187.",2811.7,Herbivore ground,Herbivore terrestrial,Grassland,206.5
